return_id,order_id,product_id,qty,reason,processed_date,refund_amount
RT_6111350dd1f8b825ac82e9caea339f07,6111350dd1f8b825ac82e9caea339f07,,1,canceled/unavailable,2017-11-17,282.3
RT_dc18a044b56ed174037ca164cdf2e921,dc18a044b56ed174037ca164cdf2e921,,1,canceled/unavailable,2016-10-05,1227.78
RT_a2bcbea8668a0d93334cf7f7fafe921d,a2bcbea8668a0d93334cf7f7fafe921d,,1,canceled/unavailable,2018-02-12,93.3
RT_32e34fe202c1776f1f6670feb9a28a73,32e34fe202c1776f1f6670feb9a28a73,,1,canceled/unavailable,2017-08-05,58.01
RT_7ecb6c38b166531663fdecce49dc1a6f,7ecb6c38b166531663fdecce49dc1a6f,,1,canceled/unavailable,2017-12-29,1528.99
RT_9c2e92a11614b3b94ef257a4eb8540d7,9c2e92a11614b3b94ef257a4eb8540d7,,1,canceled/unavailable,2017-11-18,53.0
RT_e9e56ab7d8e993bda2988ed430524126,e9e56ab7d8e993bda2988ed430524126,,1,canceled/unavailable,2017-03-05,124.73
RT_fd4c3a2912e854eedd463b329540da4b,fd4c3a2912e854eedd463b329540da4b,,1,canceled/unavailable,2017-10-28,1395.76
RT_298b961b82fd30c53433ae821ba75aa9,298b961b82fd30c53433ae821ba75aa9,,1,canceled/unavailable,2018-07-10,121.86
RT_e804ad37d90d9c32dc3ae61e90a06345,e804ad37d90d9c32dc3ae61e90a06345,,1,canceled/unavailable,2017-12-06,60.74
RT_a20191650d84d1d59f72139a87207a3b,a20191650d84d1d59f72139a87207a3b,,1,canceled/unavailable,2018-01-22,115.65
RT_5aac76cf7b07dd06fa4d50bf461d2f40,5aac76cf7b07dd06fa4d50bf461d2f40,,1,canceled/unavailable,2018-09-25,221.54
RT_46ac809c6b319398df696f5668806fee,46ac809c6b319398df696f5668806fee,,1,canceled/unavailable,2018-04-03,93.39
RT_0ea5760bfbfe671160e0599cf68f1981,0ea5760bfbfe671160e0599cf68f1981,,1,canceled/unavailable,2018-07-18,173.58
RT_32cf225a72e589313cd8d967203effc6,32cf225a72e589313cd8d967203effc6,,1,canceled/unavailable,2017-07-16,47.27
RT_9a7e2fda18922ba60aba4f140aead4dd,9a7e2fda18922ba60aba4f140aead4dd,,1,canceled/unavailable,2017-05-05,224.29
RT_d5ab426a149bfee66ff88db9c6a8836a,d5ab426a149bfee66ff88db9c6a8836a,,1,canceled/unavailable,2017-02-01,89.19
RT_ebb921d271b8b17989e08220637b921f,ebb921d271b8b17989e08220637b921f,,1,canceled/unavailable,2018-01-03,172.1
RT_896fbd78a9ef3839b34b893f48f6bc67,896fbd78a9ef3839b34b893f48f6bc67,,1,canceled/unavailable,2018-05-12,45.690000000000005
RT_503e8daafed23dbae78ff210f2d41f0f,503e8daafed23dbae78ff210f2d41f0f,,1,canceled/unavailable,2018-08-20,84.46
RT_af07804a2d53e8639954baf97fbf803a,af07804a2d53e8639954baf97fbf803a,,1,canceled/unavailable,2018-04-19,194.2
RT_697495e65867be26f25a3b5df26fcdac,697495e65867be26f25a3b5df26fcdac,,1,canceled/unavailable,2017-10-21,317.88
RT_0010dedd556712d7bb69a19cb7bbd37a,0010dedd556712d7bb69a19cb7bbd37a,,1,canceled/unavailable,2017-10-21,111.12
RT_3af427dfb9464cd660ac27292bb5d30b,3af427dfb9464cd660ac27292bb5d30b,,1,canceled/unavailable,2018-01-30,75.07
RT_90ff3cffbad0c03e76cdb32a788a649e,90ff3cffbad0c03e76cdb32a788a649e,,1,canceled/unavailable,2017-02-20,34.68
RT_309688f286ca9fb39735664ba1e37b29,309688f286ca9fb39735664ba1e37b29,,1,canceled/unavailable,2017-11-26,50.01
RT_4689301ba3cbffea28d57a22a80987c3,4689301ba3cbffea28d57a22a80987c3,,1,canceled/unavailable,2017-08-16,161.02
RT_4a63bdb264d95eae86109b24b4880aee,4a63bdb264d95eae86109b24b4880aee,,1,canceled/unavailable,2018-03-26,61.29
RT_1cd8d1567debd198821fe9d46d99b5b1,1cd8d1567debd198821fe9d46d99b5b1,,1,canceled/unavailable,2017-09-25,130.0
RT_582fd4fa596ee1af88f153a5ba0523f2,582fd4fa596ee1af88f153a5ba0523f2,,1,canceled/unavailable,2017-11-09,61.79
RT_5d9c5817e278892b7498d90bfa28ade8,5d9c5817e278892b7498d90bfa28ade8,,1,canceled/unavailable,2018-04-26,290.16
RT_3f97741c29250239ff213d393949f2e3,3f97741c29250239ff213d393949f2e3,,1,canceled/unavailable,2017-03-20,119.3
RT_d98c008ab7402c99b12dc051744284e8,d98c008ab7402c99b12dc051744284e8,,1,canceled/unavailable,2018-02-21,49.33
RT_5627a31940ca40213ead4a6a71e7b386,5627a31940ca40213ead4a6a71e7b386,,1,canceled/unavailable,2018-05-21,69.14
RT_13bdf405f961a6deec817d817f5c6624,13bdf405f961a6deec817d817f5c6624,,1,canceled/unavailable,2017-03-16,84.65
RT_12af24617f25e0c8cd411544f704f2f7,12af24617f25e0c8cd411544f704f2f7,,1,canceled/unavailable,2017-01-26,64.22
RT_deb556fbebd4343315d9ab970392674c,deb556fbebd4343315d9ab970392674c,,1,canceled/unavailable,2017-07-25,256.24
RT_816e9ea5a585767bf637afdfb6d536ed,816e9ea5a585767bf637afdfb6d536ed,,1,canceled/unavailable,2017-09-27,73.34
RT_5bcdec60d84d4495d0d90b64a3e81804,5bcdec60d84d4495d0d90b64a3e81804,,1,canceled/unavailable,2017-12-05,67.04
RT_ad430bc59db52b1f7522b6f19e669bc6,ad430bc59db52b1f7522b6f19e669bc6,,1,canceled/unavailable,2017-03-05,206.44
RT_8040bd2eb4b6e7cfcda94f1ccdcc703d,8040bd2eb4b6e7cfcda94f1ccdcc703d,,1,canceled/unavailable,2017-05-03,36.86
RT_c7da51b752a41bf0fc419eb6b929b582,c7da51b752a41bf0fc419eb6b929b582,,1,canceled/unavailable,2018-07-04,27.4
RT_f289bb2bb19d49b2e6aa64cb10b0e4bc,f289bb2bb19d49b2e6aa64cb10b0e4bc,,1,canceled/unavailable,2018-08-08,532.49
RT_dceb6ab566e0d15ffaba53ef637afa3c,dceb6ab566e0d15ffaba53ef637afa3c,,1,canceled/unavailable,2017-01-26,80.33
RT_7114487751b14b1d7f547fefba1eec75,7114487751b14b1d7f547fefba1eec75,,1,canceled/unavailable,2017-11-22,303.34
RT_869997fbe01f39d184956b5c6bccfdbe,869997fbe01f39d184956b5c6bccfdbe,,1,canceled/unavailable,2018-09-26,94.63
RT_92a0ba3943ad83671830b1091c606671,92a0ba3943ad83671830b1091c606671,,1,canceled/unavailable,2017-03-24,50.21
RT_8e96b092573364fa542b5c5fb3a9d9a3,8e96b092573364fa542b5c5fb3a9d9a3,,1,canceled/unavailable,2017-11-02,718.88
RT_c9e893d2e32f6ca9988b30669eb71e5a,c9e893d2e32f6ca9988b30669eb71e5a,,1,canceled/unavailable,2017-02-06,39.96
RT_aaf3ed5d59c660ed5b94eb2dd4103ea0,aaf3ed5d59c660ed5b94eb2dd4103ea0,,1,canceled/unavailable,2017-10-07,100.0
RT_a2dd87f10cd0b3cdb73c6ba52e333250,a2dd87f10cd0b3cdb73c6ba52e333250,,1,canceled/unavailable,2017-10-11,64.1
RT_91663de20f19686d62e4dbc0087fcf62,91663de20f19686d62e4dbc0087fcf62,,1,canceled/unavailable,2017-07-08,104.28
RT_b635cbb9f7c2bc5de438f7429b8490e5,b635cbb9f7c2bc5de438f7429b8490e5,,1,canceled/unavailable,2018-07-31,1147.97
RT_66418c06e5f1b83ea04c3d1a7221db5d,66418c06e5f1b83ea04c3d1a7221db5d,,1,canceled/unavailable,2018-05-07,108.36
RT_99b492e774feb838a15101dc48ecb6f0,99b492e774feb838a15101dc48ecb6f0,,1,canceled/unavailable,2017-08-03,88.08
RT_5347a99b50c4d33d2959dcce4e19641c,5347a99b50c4d33d2959dcce4e19641c,,1,canceled/unavailable,2018-06-19,92.5
RT_4c5e883786df8d555be4dc12f11d3fe7,4c5e883786df8d555be4dc12f11d3fe7,,1,canceled/unavailable,2018-06-10,121.97
RT_51375acfdef4d742df94640aa60d385b,51375acfdef4d742df94640aa60d385b,,1,canceled/unavailable,2017-10-06,1643.64
RT_f747f82cd6f4094876b1df81c7a50145,f747f82cd6f4094876b1df81c7a50145,,1,canceled/unavailable,2017-02-22,35.9
RT_5c4e4e1d3abaee058758731094e9a7cc,5c4e4e1d3abaee058758731094e9a7cc,,1,canceled/unavailable,2017-12-04,230.61
RT_05da04fd9f94dfb49fd643216d2cbe1f,05da04fd9f94dfb49fd643216d2cbe1f,,1,canceled/unavailable,2018-01-04,277.28
RT_8e4090f70c05cc129247bc0edc095dbd,8e4090f70c05cc129247bc0edc095dbd,,1,canceled/unavailable,2018-04-02,108.11
RT_032cf17f7a713287e46999fddea6051b,032cf17f7a713287e46999fddea6051b,,1,canceled/unavailable,2016-10-07,110.92
RT_ba43195b0f997630dab0e5b6dae0a6ab,ba43195b0f997630dab0e5b6dae0a6ab,,1,canceled/unavailable,2018-01-12,59.0
RT_5f416901ed4850dea2341b0c8cf6fde7,5f416901ed4850dea2341b0c8cf6fde7,,1,canceled/unavailable,2017-11-05,898.51
RT_f86d7bc39aab05299691322044b63bb2,f86d7bc39aab05299691322044b63bb2,,1,canceled/unavailable,2018-08-13,1302.42
RT_24f686e03e134195c83dc3e2b6bf4cd0,24f686e03e134195c83dc3e2b6bf4cd0,,1,canceled/unavailable,2017-05-08,44.1
RT_8db43b1e3642a3227063d2517b63ecbe,8db43b1e3642a3227063d2517b63ecbe,,1,canceled/unavailable,2017-03-24,74.96
RT_aed5fd4c4ada58504679761465a6486e,aed5fd4c4ada58504679761465a6486e,,1,canceled/unavailable,2017-07-07,57.05
RT_f7f1e7aa2dda713297141d80375e9509,f7f1e7aa2dda713297141d80375e9509,,1,canceled/unavailable,2017-08-12,214.38
RT_8b564962527dd053cfc85c8fc98ad1df,8b564962527dd053cfc85c8fc98ad1df,,1,canceled/unavailable,2017-10-09,58.11
RT_ee8e24472be0999597648d72577ae895,ee8e24472be0999597648d72577ae895,,1,canceled/unavailable,2018-02-11,51.68
RT_9cb560230b18aed833770219fd165e16,9cb560230b18aed833770219fd165e16,,1,canceled/unavailable,2017-07-12,82.5
RT_6dd0cc64fed627388bf95943af884f70,6dd0cc64fed627388bf95943af884f70,,1,canceled/unavailable,2017-07-10,48.0
RT_ccb48770165d34335e1d156d6d2c6ec7,ccb48770165d34335e1d156d6d2c6ec7,,1,canceled/unavailable,2018-02-15,82.73
RT_34b3d6f518fb789c443e4ec00f9bb0ce,34b3d6f518fb789c443e4ec00f9bb0ce,,1,canceled/unavailable,2017-05-25,355.1
RT_1f66f9bfd244a5383aeb00a84ad12a66,1f66f9bfd244a5383aeb00a84ad12a66,,1,canceled/unavailable,2016-10-10,68.39
RT_d05d7ff2f99a1360d7a4e4c902eee05f,d05d7ff2f99a1360d7a4e4c902eee05f,,1,canceled/unavailable,2018-03-28,734.06
RT_ba6d92892febc6a5ca2dbae073427911,ba6d92892febc6a5ca2dbae073427911,,1,canceled/unavailable,2017-09-23,67.36
RT_c306eca42d32507b970739b5b6a5a33a,c306eca42d32507b970739b5b6a5a33a,,1,canceled/unavailable,2018-08-13,122.07
RT_edefc0fa09c98cc491e9d2cf95ee4a5f,edefc0fa09c98cc491e9d2cf95ee4a5f,,1,canceled/unavailable,2017-02-12,35.96
RT_19bb130ea3cc2dab25b3bcf2097aa462,19bb130ea3cc2dab25b3bcf2097aa462,,1,canceled/unavailable,2017-07-19,358.94
RT_4637ca194b6387e2d538dc89b124b0ee,4637ca194b6387e2d538dc89b124b0ee,,1,canceled/unavailable,2018-09-03,0.0
RT_f3bd213a969549dd53ed48872f4bb69d,f3bd213a969549dd53ed48872f4bb69d,,1,canceled/unavailable,2017-09-22,520.75
RT_33d8795f04dd631f3480d7aaf90da3dc,33d8795f04dd631f3480d7aaf90da3dc,,1,canceled/unavailable,2017-07-07,59.69
RT_16547d000ee8f177f45827613e2a17f3,16547d000ee8f177f45827613e2a17f3,,1,canceled/unavailable,2017-03-21,70.08
RT_7fd4b0e047195ca197c3660772a8d8c0,7fd4b0e047195ca197c3660772a8d8c0,,1,canceled/unavailable,2016-10-08,110.92
RT_ff71fa43cf5b726cd4a5763c7d819a35,ff71fa43cf5b726cd4a5763c7d819a35,,1,canceled/unavailable,2017-07-19,81.89
RT_c8c528189310eaa44a745b8d9d26908b,c8c528189310eaa44a745b8d9d26908b,,1,canceled/unavailable,2018-08-28,0.0
RT_adf7aaadebc68680921043015e141781,adf7aaadebc68680921043015e141781,,1,canceled/unavailable,2017-05-15,183.39
RT_8cb7144be7be61b57614e79ece54a225,8cb7144be7be61b57614e79ece54a225,,1,canceled/unavailable,2017-11-14,49.78
RT_53ec902459673efbbcb34dec981931d3,53ec902459673efbbcb34dec981931d3,,1,canceled/unavailable,2017-07-23,61.11
RT_e40d0c72305e1f0be6925df1e4378221,e40d0c72305e1f0be6925df1e4378221,,1,canceled/unavailable,2017-11-03,665.62
RT_9bcddf79e9ba13cbf6c32e0916bd42d7,9bcddf79e9ba13cbf6c32e0916bd42d7,,1,canceled/unavailable,2018-02-19,62.68
RT_13a60be94bc36bf7c5f1e0a849cdd6e4,13a60be94bc36bf7c5f1e0a849cdd6e4,,1,canceled/unavailable,2018-02-19,199.14
RT_fc20b8e282da6f3fbcdd3a3cedecb723,fc20b8e282da6f3fbcdd3a3cedecb723,,1,canceled/unavailable,2017-03-01,3782.19
RT_adba6d04acdb64b6df4751a0e639dfd9,adba6d04acdb64b6df4751a0e639dfd9,,1,canceled/unavailable,2017-06-20,279.18
RT_eea28ef28b84c9907e7417c41813bd34,eea28ef28b84c9907e7417c41813bd34,,1,canceled/unavailable,2017-10-09,920.05
RT_fe87d4b944748f63ca5ed22cc55b6fb6,fe87d4b944748f63ca5ed22cc55b6fb6,,1,canceled/unavailable,2017-12-05,173.68
RT_84002f994c72707b99788fbbc6f72f3f,84002f994c72707b99788fbbc6f72f3f,,1,canceled/unavailable,2018-06-29,50.03
RT_6ef587afa4703fd874edb7ade8efc7b0,6ef587afa4703fd874edb7ade8efc7b0,,1,canceled/unavailable,2017-11-18,20.23
RT_b4c4b76c642808cbe472a32b86cddc95,b4c4b76c642808cbe472a32b86cddc95,,1,canceled/unavailable,2018-07-12,4809.44
RT_33e13c48e5883f2a3ae2269bf57650c7,33e13c48e5883f2a3ae2269bf57650c7,,1,canceled/unavailable,2017-12-22,839.97
RT_e9c9e163bd9e8a23c5afab293ed676e2,e9c9e163bd9e8a23c5afab293ed676e2,,1,canceled/unavailable,2018-02-21,174.04
RT_5bd5f0a2e24b51f1d1d6e855f9f03e3d,5bd5f0a2e24b51f1d1d6e855f9f03e3d,,1,canceled/unavailable,2017-09-05,141.53
RT_dce845cf61098865d01085518184dbb9,dce845cf61098865d01085518184dbb9,,1,canceled/unavailable,2017-07-12,86.73
RT_95e6053477d7169c64e6a34a3e329cb7,95e6053477d7169c64e6a34a3e329cb7,,1,canceled/unavailable,2018-05-21,862.41
RT_e8e186c0ebe18282aada53c56e7da34f,e8e186c0ebe18282aada53c56e7da34f,,1,canceled/unavailable,2017-05-02,50.64
RT_ef32bb24f4e81a29a305e5285c8d3d34,ef32bb24f4e81a29a305e5285c8d3d34,,1,canceled/unavailable,2017-12-19,224.31
RT_bd443caeb1873dd616185acf5162d26c,bd443caeb1873dd616185acf5162d26c,,1,canceled/unavailable,2018-03-21,48.13
RT_c4ca4450ac2974ba5eeb4832b7ec724a,c4ca4450ac2974ba5eeb4832b7ec724a,,1,canceled/unavailable,2017-05-12,339.46
RT_6d9bd9b4caa7d961a6d31427ad0e557e,6d9bd9b4caa7d961a6d31427ad0e557e,,1,canceled/unavailable,2017-11-24,69.46
RT_114e0ad5d9cd8931d7541e1331bdb503,114e0ad5d9cd8931d7541e1331bdb503,,1,canceled/unavailable,2017-08-14,84.12
RT_a9cc8ce28b99a1cc075cb04ab19010c7,a9cc8ce28b99a1cc075cb04ab19010c7,,1,canceled/unavailable,2018-01-19,89.55
RT_c83eba0508195fff1529210cfe30385a,c83eba0508195fff1529210cfe30385a,,1,canceled/unavailable,2017-07-12,35.0
RT_54b56f2389dee113344da742da7890c9,54b56f2389dee113344da742da7890c9,,1,canceled/unavailable,2018-02-12,37.68
RT_f184018d4bdb5a578d594906fdff974e,f184018d4bdb5a578d594906fdff974e,,1,canceled/unavailable,2017-07-25,48.51
RT_4b3b5fc7398939e35a47fe5a8c0be5cb,4b3b5fc7398939e35a47fe5a8c0be5cb,,1,canceled/unavailable,2017-11-24,30.27
RT_0f3b2951a363f6a201ad23e3ce2c0313,0f3b2951a363f6a201ad23e3ce2c0313,,1,canceled/unavailable,2017-11-23,90.26
RT_4bbe949608f669144f0db3f8cde75cd7,4bbe949608f669144f0db3f8cde75cd7,,1,canceled/unavailable,2017-09-05,213.52
RT_9c77f06d1dbb94007e708e9aba680a03,9c77f06d1dbb94007e708e9aba680a03,,1,canceled/unavailable,2018-02-10,91.66
RT_51b00c5a9b0224f467f74d55424b4235,51b00c5a9b0224f467f74d55424b4235,,1,canceled/unavailable,2017-07-09,89.63
RT_f4a8cf5dcabdbe8dd7e65e1674db3015,f4a8cf5dcabdbe8dd7e65e1674db3015,,1,canceled/unavailable,2018-01-21,158.3
RT_a31ecde4565b9e5e70a4ac17fb47174c,a31ecde4565b9e5e70a4ac17fb47174c,,1,canceled/unavailable,2018-01-29,39.49
RT_8256266a3e79c5c11593977b92fe7b1a,8256266a3e79c5c11593977b92fe7b1a,,1,canceled/unavailable,2018-01-18,55.11000000000001
RT_4551b488487e6cfa31f9e35073d3c5d4,4551b488487e6cfa31f9e35073d3c5d4,,1,canceled/unavailable,2016-10-09,104.6
RT_16b812958d1a00bb75c3256b05b5a632,16b812958d1a00bb75c3256b05b5a632,,1,canceled/unavailable,2017-11-21,96.32
RT_1762aa0ce22469c003348a42e46f5269,1762aa0ce22469c003348a42e46f5269,,1,canceled/unavailable,2017-08-20,118.54
RT_1c3a814fa046dc2f684276b1ca26786e,1c3a814fa046dc2f684276b1ca26786e,,1,canceled/unavailable,2017-04-11,55.96
RT_24b425b6d0f061fcb84c1832d221e3bb,24b425b6d0f061fcb84c1832d221e3bb,,1,canceled/unavailable,2017-08-22,85.6
RT_a9569e5470a944e2c8787ab08b6e26ed,a9569e5470a944e2c8787ab08b6e26ed,,1,canceled/unavailable,2018-07-20,45.91
RT_e2557098c56afd06a929b32a63b5f856,e2557098c56afd06a929b32a63b5f856,,1,canceled/unavailable,2018-03-01,103.85
RT_93aa3d58f7f2a97010801f8ff8dc45a5,93aa3d58f7f2a97010801f8ff8dc45a5,,1,canceled/unavailable,2018-04-29,121.67
RT_bfcec6fcc6a68c5505537bb8a0a38039,bfcec6fcc6a68c5505537bb8a0a38039,,1,canceled/unavailable,2018-03-20,139.96
RT_966f96af9d189dc428ff04ebbca821b8,966f96af9d189dc428ff04ebbca821b8,,1,canceled/unavailable,2016-10-04,142.34
RT_0a5c74ccc786ced7903270de9d6c170a,0a5c74ccc786ced7903270de9d6c170a,,1,canceled/unavailable,2018-01-18,75.07
RT_a37ddd895baf6a663cd42465aa1a1d10,a37ddd895baf6a663cd42465aa1a1d10,,1,canceled/unavailable,2018-07-03,93.22
RT_8076135356d195170fe9f8d5698182c4,8076135356d195170fe9f8d5698182c4,,1,canceled/unavailable,2018-01-03,75.68
RT_8ae36ddb0c9660dabf5341488efb2a30,8ae36ddb0c9660dabf5341488efb2a30,,1,canceled/unavailable,2018-03-03,282.3
RT_4b460251c3d2ba44dd61b0b6c3410ac6,4b460251c3d2ba44dd61b0b6c3410ac6,,1,canceled/unavailable,2017-03-27,1631.94
RT_6ad336dba0613cde0e5717f50dc8c669,6ad336dba0613cde0e5717f50dc8c669,,1,canceled/unavailable,2018-01-25,86.83
RT_a7e225997eea4fd0df0db35b52bd9d0e,a7e225997eea4fd0df0db35b52bd9d0e,,1,canceled/unavailable,2017-12-02,115.35
RT_69c49491c1300f416d32e8bedc9f8907,69c49491c1300f416d32e8bedc9f8907,,1,canceled/unavailable,2017-10-26,97.79
RT_808c7c69c2778bdf4689eee0286e2bef,808c7c69c2778bdf4689eee0286e2bef,,1,canceled/unavailable,2018-02-22,133.98
RT_7ef8671acf9060d60ac3eb8616a99627,7ef8671acf9060d60ac3eb8616a99627,,1,canceled/unavailable,2018-06-18,289.59
RT_ccac33950ffc27cb905dbcdfb099494a,ccac33950ffc27cb905dbcdfb099494a,,1,canceled/unavailable,2017-11-26,184.94
RT_2e287cee637969033ec9ab49602e61ef,2e287cee637969033ec9ab49602e61ef,,1,canceled/unavailable,2017-01-30,128.0
RT_8cacf6d8c088e18ca96ee6d5a138461b,8cacf6d8c088e18ca96ee6d5a138461b,,1,canceled/unavailable,2017-05-27,96.8
RT_8652f7789fe1585b439154b7ae0f4285,8652f7789fe1585b439154b7ae0f4285,,1,canceled/unavailable,2018-02-20,46.85
RT_d9258776ebce96efd9811c6554d12726,d9258776ebce96efd9811c6554d12726,,1,canceled/unavailable,2017-10-20,233.88
RT_383bb8b07361166ea86f3f4b51e96ff7,383bb8b07361166ea86f3f4b51e96ff7,,1,canceled/unavailable,2018-03-15,42.06
RT_d5fe6827cc4a6ce0562e5e116c627839,d5fe6827cc4a6ce0562e5e116c627839,,1,canceled/unavailable,2017-06-22,189.33
RT_2cef7c298050b8d6865e77d071529770,2cef7c298050b8d6865e77d071529770,,1,canceled/unavailable,2018-06-19,94.77
RT_2982a4a9b9ff0bf9a4f5b88a45a6fa67,2982a4a9b9ff0bf9a4f5b88a45a6fa67,,1,canceled/unavailable,2017-03-06,163.52
RT_2b020fc22c27548cc22ee8447edad356,2b020fc22c27548cc22ee8447edad356,,1,canceled/unavailable,2017-08-02,107.1
RT_485a9b5ac4906bb7eaac99931164c87b,485a9b5ac4906bb7eaac99931164c87b,,1,canceled/unavailable,2017-08-09,265.75
RT_342505ef4323f0572eda009be6080f6c,342505ef4323f0572eda009be6080f6c,,1,canceled/unavailable,2017-09-11,88.65
RT_860455aa7b45766b3d33b051cebc6e27,860455aa7b45766b3d33b051cebc6e27,,1,canceled/unavailable,2017-05-14,42.0
RT_8c6e16dc21c114e69bdf0d21386241eb,8c6e16dc21c114e69bdf0d21386241eb,,1,canceled/unavailable,2017-11-14,294.9
RT_25fd9ab410ed941187c41224aaecd049,25fd9ab410ed941187c41224aaecd049,,1,canceled/unavailable,2017-07-11,279.52
RT_7b862ac7558f536ca1c6f388f21d22d5,7b862ac7558f536ca1c6f388f21d22d5,,1,canceled/unavailable,2017-10-06,69.73
RT_7622da48f027d5659a0d7b0a43597354,7622da48f027d5659a0d7b0a43597354,,1,canceled/unavailable,2017-07-09,16.97
RT_4f1743c0fc4465b3df1209280e727fa6,4f1743c0fc4465b3df1209280e727fa6,,1,canceled/unavailable,2017-08-11,980.33
RT_83630f2412ec5ad7dc40991d1225e93c,83630f2412ec5ad7dc40991d1225e93c,,1,canceled/unavailable,2018-08-14,50.45
RT_2429083883078c31cf2337ce0dd425ee,2429083883078c31cf2337ce0dd425ee,,1,canceled/unavailable,2017-07-06,453.59000000000003
RT_ee38b45af2d4e705a88a37af7f0cda97,ee38b45af2d4e705a88a37af7f0cda97,,1,canceled/unavailable,2017-12-31,59.73
RT_e697685891b55205f61d598d64db1c1f,e697685891b55205f61d598d64db1c1f,,1,canceled/unavailable,2017-11-06,244.06
RT_29380cfab5f9f5f233e2c71e16cadc68,29380cfab5f9f5f233e2c71e16cadc68,,1,canceled/unavailable,2018-05-09,34.79
RT_d66296945273987f899b24ce13f32f81,d66296945273987f899b24ce13f32f81,,1,canceled/unavailable,2017-11-02,64.05
RT_ec07c952b2e699cd885db38a3c9362f9,ec07c952b2e699cd885db38a3c9362f9,,1,canceled/unavailable,2018-03-29,109.71000000000001
RT_fc8121263d345c1d739f85edda7be0cb,fc8121263d345c1d739f85edda7be0cb,,1,canceled/unavailable,2017-02-18,130.0
RT_fb4ea753f638936f56b4df5d03dc07bb,fb4ea753f638936f56b4df5d03dc07bb,,1,canceled/unavailable,2018-01-13,70.17
RT_48f2d0b950703bfb145b7c3c0641b4bb,48f2d0b950703bfb145b7c3c0641b4bb,,1,canceled/unavailable,2017-08-30,87.01
RT_a9c6c0298a1b91a7e66a387df066e225,a9c6c0298a1b91a7e66a387df066e225,,1,canceled/unavailable,2018-03-19,77.89
RT_b715c631fdd01580d9de3ed3759523c7,b715c631fdd01580d9de3ed3759523c7,,1,canceled/unavailable,2018-02-17,112.92
RT_2b941f8e6ff81158a52de44909dc2a52,2b941f8e6ff81158a52de44909dc2a52,,1,canceled/unavailable,2017-04-14,983.54
RT_a91e25d9e242b0545cddf83a2bb46954,a91e25d9e242b0545cddf83a2bb46954,,1,canceled/unavailable,2017-02-01,108.38
RT_46c25d5c696b53935b00b3e3fa555d20,46c25d5c696b53935b00b3e3fa555d20,,1,canceled/unavailable,2017-06-29,109.91
RT_402e0a2ad64d2f2b8f0d06d436789aca,402e0a2ad64d2f2b8f0d06d436789aca,,1,canceled/unavailable,2017-10-21,317.88
RT_19bbda1f882b3aeddba973e935519905,19bbda1f882b3aeddba973e935519905,,1,canceled/unavailable,2017-11-03,18.37
RT_e55fa3385fa77f6be6a0041c5daf2fb6,e55fa3385fa77f6be6a0041c5daf2fb6,,1,canceled/unavailable,2018-08-01,419.79
RT_3cd41dc7c9fceb7de4fb0e9983a4b1ed,3cd41dc7c9fceb7de4fb0e9983a4b1ed,,1,canceled/unavailable,2017-10-10,208.8
RT_ab6d84885a2b1513ec4035973c08460f,ab6d84885a2b1513ec4035973c08460f,,1,canceled/unavailable,2018-08-04,31.91
RT_1612081119e8f23745698ad3367cc14b,1612081119e8f23745698ad3367cc14b,,1,canceled/unavailable,2016-10-05,117.48
RT_1fda9a8d1632a5964c43fb8e64dbe3e3,1fda9a8d1632a5964c43fb8e64dbe3e3,,1,canceled/unavailable,2017-11-07,158.9
RT_24f07a52ca6b749c618b46ddb2e94b8a,24f07a52ca6b749c618b46ddb2e94b8a,,1,canceled/unavailable,2018-01-30,48.68
RT_a3ed0979ab701d548275a0f5c844c635,a3ed0979ab701d548275a0f5c844c635,,1,canceled/unavailable,2018-03-05,53.72
RT_ab46182a322cb6dc83f4138d4e5cd73f,ab46182a322cb6dc83f4138d4e5cd73f,,1,canceled/unavailable,2017-11-24,46.78
RT_0d2c1a413f6aa3a36b8bb940b028f930,0d2c1a413f6aa3a36b8bb940b028f930,,1,canceled/unavailable,2017-11-23,175.26
RT_f4366d9980e6fb925d2ed9a63d8a6e2c,f4366d9980e6fb925d2ed9a63d8a6e2c,,1,canceled/unavailable,2017-03-10,274.88
RT_77b8e495f75bbdf52e3a29bc46188eef,77b8e495f75bbdf52e3a29bc46188eef,,1,canceled/unavailable,2017-10-12,35.0
RT_3a3aed58b078ba2d2105cd76ce7a76d7,3a3aed58b078ba2d2105cd76ce7a76d7,,1,canceled/unavailable,2017-05-25,285.11
RT_6e98de3a85c84ead6689189b825d35b5,6e98de3a85c84ead6689189b825d35b5,,1,canceled/unavailable,2018-03-15,73.16
RT_53ee943d0767c9dc3922938b2550ab26,53ee943d0767c9dc3922938b2550ab26,,1,canceled/unavailable,2017-09-10,118.24
RT_80fd1b0b81771253d43532f41d575d39,80fd1b0b81771253d43532f41d575d39,,1,canceled/unavailable,2017-10-29,37.29
RT_0fb9645c128ac84788798f0129496ca7,0fb9645c128ac84788798f0129496ca7,,1,canceled/unavailable,2018-08-21,66.47
RT_607c1c3f926d9435d428d7aa7d52a1ed,607c1c3f926d9435d428d7aa7d52a1ed,,1,canceled/unavailable,2018-02-13,847.3
RT_b90cc9e10252911c2092a1e49794aa13,b90cc9e10252911c2092a1e49794aa13,,1,canceled/unavailable,2018-02-07,87.82
