warehouse_id,city,state,warehouse_name
79ed755314cfe6df0daef2c6cd3022cd,rio claro,SP,PrimeAxis Rio Claro Logistics Hub
2c9e548be18521d1c43cde1c582c6de8,mogi das cruzes,SP,MetroCargo Mogi Das Cruzes Transit Hub
bc47d5d1490df2b36add65d733eafaba,santo andre,SP,TerraFleet Santo Andre Supply Depot
7caa63f175b1cecbfaadd8b5ab9998c7,sao paulo,SP,PrimeAxis Sao Paulo Logistics Hub
de66a66f2dd06bb9ec37aa96987466a3,rio de janeiro,RJ,UrbanLift Rio De Janeiro Freight Terminal
fec6275253471ace26d209bbaa64cd0f,nova friburgo,RJ,BlueLane Nova Friburgo Transit Hub
c31eff8334d6b3047ed34bebd4d62c36,salto,SP,SkyRoute Salto Supply Depot
c87abc38c8ed3240861729e1aeadf221,sao paulo,SP,CargoPulse Sao Paulo Logistics Hub
07a9bc7f61396b658ddf3ac534efe44c,sao paulo,SP,MetroCargo Sao Paulo Logistics Hub
822166ed1e47908f7cfb49946d03c726,tres rios,RJ,PrimeAxis Tres Rios Supply Depot
a45314082d50d578a4721c9787ce09ab,mirassol,SP,AeroLink Mirassol Transit Hub
98e164d549402270247f3c96a1a158ef,sao paulo,SP,AeroLink Sao Paulo Supply Depot
59bbc819b99a733f02f0d6b49d1c253d,campinas,SP,NovaPort Campinas Distribution Center
2e3be8a987a30d7544dbbda6861cc14e,belo horizonte,MG,TerraFleet Belo Horizonte Supply Depot
b6c6854d4d92a5f6f46be8869da3fa1a,sao paulo,SP,UrbanLift Sao Paulo Freight Terminal
f1b93673502375d491780bb49d615dbc,sao jose dos campos,SP,SkyRoute Sao Jose Dos Campos Freight Terminal
bbd3acfe6de99892e73940d3fdceaf68,santo andre,SP,NovaPort Santo Andre Logistics Hub
b3f19518fcec265b2e97af287725f981,tanabi,SP,PrimeAxis Tanabi Transit Hub
b2ba3715d723d245138f291a6fe42594,sao paulo,SP,AeroLink Sao Paulo Freight Terminal
b410bdd36d5db7a65dcd42b7ead933b8,goiania,GO,PrimeAxis Goiania Supply Depot
31344c16881c08a8a72c6d2eb29918c1,uba,MG,TerraFleet Uba Distribution Center
4e42581f08e8cfc7c090f930bac4552a,portoferreira,SP,MetroCargo Portoferreira Logistics Hub
9a208dee8f95cfdf00760c4d627828ec,belford roxo,RJ,SkyRoute Belford Roxo Transit Hub
d58d521f3789def2e7a22715e0badd93,sao paulo,SP,BlueLane Sao Paulo Transit Hub
0aea4c6ae1505b3228ddf3dd7822ee5b,sorocaba,SP,PrimeAxis Sorocaba Transit Hub
b3809b8d4394588a47c8470ea331e135,sao paulo,SP,NovaPort Sao Paulo Logistics Hub
fcb5ace8bcc92f75707dc0f01a27d269,guarulhos,SP,AeroLink Guarulhos Freight Terminal
6a0cbc8af2e8abd1bdfb777943d174c6,batatais,SP,BlueLane Batatais Freight Terminal
1b0b0f4f95e962d6f32fe90c759d0479,sao paulo,SP,MetroCargo Sao Paulo Supply Depot
70126eecc6aa1274392a1743866e9678,barueri,SP,BlueLane Barueri Distribution Center
cb0b3bcf14e0a709df412a99424a59d7,sao paulo,SP,RouteSphere Sao Paulo Transit Hub
8931a84a914b3fe9b1ddaa4d704947ca,sao paulo,SP,BlueLane Sao Paulo Transit Hub
7681ef142fd2c19048da7430856b5588,guarulhos,SP,UrbanLift Guarulhos Freight Terminal
3771c85bac139d2344864ede5d9341e3,sorocaba,SP,AeroLink Sorocaba Transit Hub
7ddcbb64b5bc1ef36ca8c151f6ec77df,sao paulo,SP,BlueLane Sao Paulo Logistics Hub
02b72cdeb9cfcc429f1af6f4e3f3b737,ibitinga,SP,CargoPulse Ibitinga Transit Hub
3481aa57cd91f9f9d3fa1fa12d9a3bf7,capivari,SP,NovaPort Capivari Freight Terminal
a218df5c097b0ca409cfaac1488cc7f6,araraquara,SP,AeroLink Araraquara Distribution Center
bd0389da23d89b726abf911cccc54596,brasilia,DF,MetroCargo Brasilia Freight Terminal
af3ef48d0e13835e529c29ac573c63e5,araraquara,SP,MetroCargo Araraquara Supply Depot
855668e0971d4dfd7bef1b6a4133b41b,itatiba,SP,SkyRoute Itatiba Logistics Hub
77e4abfd739aed9c46480f90f81c0eb4,brasilia,DF,MetroCargo Brasilia Distribution Center
bac44fa8e13424950488659b5f765c41,sao paulo,SP,TerraFleet Sao Paulo Distribution Center
863d2ebcd347ce4922de7a0f9a5581d6,rio de janeiro,RJ,TerraFleet Rio De Janeiro Logistics Hub
1c68394e931a64f90ea236c5ea590300,sarandi,PR,SkyRoute Sarandi Transit Hub
95b293867b5862941c9cd74f756a3c68,sao paulo,SP,BlueLane Sao Paulo Transit Hub
e62b2d6ac10570a035a30bafcf01d263,sao paulo,SP,PrimeAxis Sao Paulo Transit Hub
f63d8f293af3a6454377546bd9dd19ff,votorantim,SP,RouteSphere Votorantim Transit Hub
7a425d299613df3e613bcf9d2eaf5c49,rio de janeiro,RJ,NovaPort Rio De Janeiro Supply Depot
6bb0724edf0b62fb91ac404873a97241,cotia,SP,PrimeAxis Cotia Transit Hub
112453736dbe3889cfb74e1aaa0ba0c1,sao paulo,SP,NovaPort Sao Paulo Freight Terminal
f593898ec748b7a8cb81fc04edafd98a,pedreira,SP,TerraFleet Pedreira Supply Depot
96f7c797de9ca20efbe14545bed63eec,cravinhos,SP,UrbanLift Cravinhos Transit Hub
77530e9772f57a62c906e1c21538ab82,curitiba,PR,UrbanLift Curitiba Freight Terminal
297d5eccd19fa9a83b2630071ff105e4,curitiba,PR,AeroLink Curitiba Supply Depot
191d55f7edb8524d525ed01b20fe32e8,brasilia,DF,CargoPulse Brasilia Freight Terminal
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,sao paulo,SP,MetroCargo Sao Paulo Distribution Center
5733d806668f8712c24b9abaefbfa642,chapeco,SP,PrimeAxis Chapeco Logistics Hub
65b081a070633e057c462abdd6fb9dd8,morrinhos,GO,BlueLane Morrinhos Transit Hub
edf96ef93ed595084bbcbd9224bd2894,sao paulo,SP,UrbanLift Sao Paulo Distribution Center
6a8b085f816a1f75f92dbac6eb545f8f,bebedouro,SP,TerraFleet Bebedouro Supply Depot
f3295428338a40977a03f555246a70f4,vitoria,ES,PrimeAxis Vitoria Distribution Center
75fbb52eda0cbc24f479d3b2fbfa8d3e,goiania,GO,BlueLane Goiania Distribution Center
e5d4b2b0c3bca22085f7a19a28de0c42,joinville,SC,AeroLink Joinville Distribution Center
6187a137b2af59dfdbad8d9f8c373c14,osasco,SP,MetroCargo Osasco Freight Terminal
062ce95fa2ad4dfaedfc79260130565f,lajeado,RS,TerraFleet Lajeado Transit Hub
c200c73f9d7e5a08ca439d6a0803da7c,almirante tamandare,PR,CargoPulse Almirante Tamandare Freight Terminal
2ee0a0689f2f6a72f35a7cb6033f6e7e,presidente prudente,SP,RouteSphere Presidente Prudente Freight Terminal
a08692680c77d30a0b4280da5df01c5a,sao paulo,SP,UrbanLift Sao Paulo Supply Depot
dd533b429f380718b70ad9922c294bae,barretos,SP,BlueLane Barretos Transit Hub
582d4f8675b945722eda7c0cb61ba4c7,bertioga,SP,NovaPort Bertioga Supply Depot
74636e24f01da9268b0ed88dacd8513e,sao paulo,SP,NovaPort Sao Paulo Distribution Center
09bad886111255c5b5030314fc7f1a4a,sao paulo,SP,SkyRoute Sao Paulo Transit Hub
94144541854e298c2d976cb893b81343,viamao,RS,SkyRoute Viamao Transit Hub
bf84056e679dbe9c69929847a40e338f,sao paulo,SP,AeroLink Sao Paulo Supply Depot
21c62b998a043ebe31161d38f84929fc,fortaleza,CE,NovaPort Fortaleza Distribution Center
02d35243ea2e497335cd0f076b45675d,natal,RN,RouteSphere Natal Supply Depot
1c129092bf23f28a5930387c980c0dfc,sao paulo,SP,PrimeAxis Sao Paulo Distribution Center
a1040efe9ff4a6f93c28b0499eada8f5,jundiai,SP,CargoPulse Jundiai Logistics Hub
2d9e8987a2ea5cf88dce330249043ff1,jaci,SP,UrbanLift Jaci Supply Depot
fdf736c18c589ed030e058312203e1b2,pocos de caldas,MG,NovaPort Pocos De Caldas Supply Depot
e433f5fd4050e3352b5d83522b7fe24b,arapongas,PR,UrbanLift Arapongas Distribution Center
b01c2b7b8599b325103ebcddc67413e1,venancio aires,RS,MetroCargo Venancio Aires Freight Terminal
bb5d956dece964a06c12bceb66b923ae,rio de janeiro,RJ,BlueLane Rio De Janeiro Transit Hub
3afc536624bc2e65bddfb5db33cc01f3,belo horizonte,MG,UrbanLift Belo Horizonte Freight Terminal
8090490573c6c0aa343a7231ebcb8c86,sao paulo - sp,SP,AeroLink Sao Paulo - Sp Supply Depot
26d6bbee02420494d471c9f6436929c0,curitiba,PR,SkyRoute Curitiba Supply Depot
602044f2c16190c2c6e45eb35c2e21cb,ibitinga,SP,BlueLane Ibitinga Logistics Hub
b347677812ea483b0f528eaf8cbc09b7,curitiba,PR,AeroLink Curitiba Freight Terminal
d94ba08b99bedd6a5f6c875ecc4a6fac,apucarana,PR,CargoPulse Apucarana Supply Depot
880ce4951cf857ab1d9e0b75c1d856f4,belo horizont,MG,SkyRoute Belo Horizont Transit Hub
b499c00f28f4b7069ff6550af8c1348a,limeira,SP,UrbanLift Limeira Transit Hub
7a2d2949aea47fab95fd98d6c9f618b1,curitiba,PR,BlueLane Curitiba Distribution Center
fad44952713764836814be105382aee5,rio de janeiro,RJ,SkyRoute Rio De Janeiro Logistics Hub
f1ed6bd0a9b11b581f16c851c6a5a527,porto alegre,RS,NovaPort Porto Alegre Distribution Center
624f4ece8da4aafb77699233d480f8ef,sao paulo,SP,TerraFleet Sao Paulo Distribution Center
95e03ca3d4146e4011985981aeb959b9,rio de janeiro,RJ,CargoPulse Rio De Janeiro Transit Hub
1771297ac436903d1dd6b0e9279aa505,guarulhos,SP,MetroCargo Guarulhos Logistics Hub
1d503743d2526f03f0c2c89540ee008c,sao paulo,SP,MetroCargo Sao Paulo Freight Terminal
fc5a0d7a310a7a41abf86a458585ff2b,sao paulo,SP,RouteSphere Sao Paulo Logistics Hub
e1bed63d68ac36fe1f3061befe196af5,mogi guacu,SP,SkyRoute Mogi Guacu Supply Depot
73da1880b39c71de2b262bc7720c1494,sao carlos,SP,BlueLane Sao Carlos Logistics Hub
df560393f3a51e74553ab94004ba5c87,loanda,PR,UrbanLift Loanda Distribution Center
253f95b3a0e6983ae18aed49fbc2b845,sao paulo,SP,NovaPort Sao Paulo Supply Depot
834f3294fba9f932f56edc879193f925,araraquara,SP,MetroCargo Araraquara Supply Depot
6c177e38df6d3f34182b1f1d427231bf,curitiba,PR,MetroCargo Curitiba Freight Terminal
08d0949a9a17c027262db1f3c450c26c,cascavel,PR,BlueLane Cascavel Transit Hub
11fb6f6d341adbe19e81733701704635,sao paulo,SP,UrbanLift Sao Paulo Distribution Center
04843805947f0fc584fc1969b6e50fe7,ivoti,RS,UrbanLift Ivoti Supply Depot
e3b4998c7a498169dc7bce44e6bb6277,sao paulo,SP,TerraFleet Sao Paulo Transit Hub
a37c340b91cb0169e8b029db6440fba2,sao paulo,SP,SkyRoute Sao Paulo Supply Depot
e628d4a53c109f09ca88098338b3a3f5,belo horizonte,MG,MetroCargo Belo Horizonte Transit Hub
381c83fdca332ea6afd896da20bf6e4a,curitiba,PR,MetroCargo Curitiba Supply Depot
6fd52c528dcb38be2eea044946b811f8,sao paulo,SP,PrimeAxis Sao Paulo Freight Terminal
189ca3538ce9f920cacf0f982cbe223b,sao paulo,SP,AeroLink Sao Paulo Logistics Hub
20cb7c2fde3e5bf10f0bbe7394e1c6a9,andira-pr,PR,BlueLane Andira-Pr Supply Depot
7e79d65b5c6f1f544b7daea036acf720,sao caetano do sul,SP,RouteSphere Sao Caetano Do Sul Freight Terminal
fd435faa3c0422b60440ea3480d0e77c,joao pessoa,PB,NovaPort Joao Pessoa Freight Terminal
6bef34c5be6f2bbd70aa5165f6df94b1,timbo,SC,MetroCargo Timbo Logistics Hub
ae9690c6e8fee182c28c9ff8e11ca52c,sao paulo,SP,RouteSphere Sao Paulo Logistics Hub
f7720c4fa8e3aba4546301ab80ea1f1b,curitiba,PR,SkyRoute Curitiba Supply Depot
5bba18b40e8c973b0f32e748004775b0,itajobi,SP,BlueLane Itajobi Supply Depot
7b7f91e98f8c6def45a1407923304402,osasco,SP,NovaPort Osasco Freight Terminal
4c2b230173bb36f9b240f2b8ac11786e,sao paulo,SP,AeroLink Sao Paulo Supply Depot
a23266650e7c84bb93fbbba502137478,porto alegre,RS,NovaPort Porto Alegre Freight Terminal
d2df77822373f19934e87694d8640767,arapongas,PR,PrimeAxis Arapongas Transit Hub
8fbd63429be6d3e5e6d1a709b6464802,santo andre,SP,AeroLink Santo Andre Transit Hub
ac6417315ae5da8f9a38ee11de6f7780,aruja,SP,NovaPort Aruja Logistics Hub
81336a0f57a33776419727a300249e90,sao carlos,SP,RouteSphere Sao Carlos Freight Terminal
02f623a8eb246f3c5f7c2f96462654e6,botucatu,SP,NovaPort Botucatu Freight Terminal
56db5c0782e8f7ddc9343f9576ff6d16,palhoca,SC,PrimeAxis Palhoca Freight Terminal
29fe9f200d3fa0c668d2aa1ec7e08dfb,balneario camboriu,SC,UrbanLift Balneario Camboriu Logistics Hub
271b8923c6a549e02d3c9fd1f8c0422b,praia grande,SP,AeroLink Praia Grande Freight Terminal
4e06067cc08b3f41d837768d392c3ee3,betim,MG,SkyRoute Betim Supply Depot
ec933281fb017b5020d06df29c3f77e8,sao paulo,SP,NovaPort Sao Paulo Distribution Center
49e7217cfe4e427191c378ec626d8737,formiga,MG,NovaPort Formiga Logistics Hub
34f563c82a85b99ae9e6d60db5fc2e28,campo bom,RS,TerraFleet Campo Bom Distribution Center
4ddeb3e828550cddc8d45c8bc36ab2d1,sao paulo,SP,CargoPulse Sao Paulo Freight Terminal
90d4125885ab6c86e8820a722be71974,taboao da serra,SP,NovaPort Taboao Da Serra Transit Hub
3a734b715d333a2588a3d54a0c9b8746,osasco,SP,MetroCargo Osasco Transit Hub
f5b84683a9bf9e1df748cf40f601b39c,sao paulo,SP,MetroCargo Sao Paulo Supply Depot
392e0502231ae2f8b29994ef6398cd77,cerqueira cesar,SP,SkyRoute Cerqueira Cesar Distribution Center
5d0363b33554b373851fc1622e4d5f3c,atibaia,SP,PrimeAxis Atibaia Freight Terminal
6e85dc5ecd97a61094b89b046a509d8e,marapoama,SP,PrimeAxis Marapoama Supply Depot
417a1e6c7321084d2a0ae0d023cfad93,imigrante,RS,UrbanLift Imigrante Distribution Center
013900e863eace745d3ec7614cab5b1a,curitiba,PR,RouteSphere Curitiba Supply Depot
c157bdeedcbc9a8e3c8bf0d87ff24428,mairinque,SP,TerraFleet Mairinque Distribution Center
fa3a0b5aabb344b9a92e3524b0202123,sao jose dos pinhais,SP,CargoPulse Sao Jose Dos Pinhais Distribution Center
88cf19ec1fc2c58f161aee259d57142c,sao carlos,SP,BlueLane Sao Carlos Distribution Center
c13ef0cfbe42f190780f621ce81f2234,sao paulo sp,SP,TerraFleet Sao Paulo Sp Freight Terminal
fc908879b9ca1bd65419e54e50432d38,sao paulo,SP,UrbanLift Sao Paulo Supply Depot
c679fb69a36e1d8349e8c50a217b4d58,caxias do sul,RS,MetroCargo Caxias Do Sul Transit Hub
17a053fcb14bd219540cbde0df490be0,mogi guacu,SP,MetroCargo Mogi Guacu Distribution Center
2d34636518ba88f5349b732fcf8ba2e4,sao paulo,SP,SkyRoute Sao Paulo Supply Depot
d79e8478eed9999493990b44955fb22e,rio de janeiro / rio de janeiro,RJ,CargoPulse Rio De Janeiro / Rio De Janeiro Freight Terminal
458d868c9642f55f18f04e951a3fdde6,porto alegre,RS,NovaPort Porto Alegre Supply Depot
41b14765bd56c8ad10971074380f9c0c,santo andre,SP,UrbanLift Santo Andre Supply Depot
e439f7176d763f92de325271111b2fd5,joinville,SC,RouteSphere Joinville Transit Hub
7f2617c58d5d06806987308b45654351,sao paulo,SP,MetroCargo Sao Paulo Logistics Hub
cac63f48c38cd7d002a7e846dcd99a23,sumare,SP,RouteSphere Sumare Supply Depot
04ee0ec01589969663ba5967c0e0bdc0,lajeado,RS,TerraFleet Lajeado Distribution Center
f00e21b1e91a79653163b7fd8f293ff1,andradas,SP,UrbanLift Andradas Freight Terminal
9140ef75cc8211c4035935e80e567204,maringa,PR,PrimeAxis Maringa Distribution Center
79a679c36c08d606b3fd47ead9de109b,sao paulo,SP,BlueLane Sao Paulo Logistics Hub
cc5a78bbad32776dc4e3af205218368c,divinopolis,MG,TerraFleet Divinopolis Transit Hub
6eeed17989b0ae47c9f11ece6f38ea90,sao paulo,SP,UrbanLift Sao Paulo Distribution Center
b5f0712d22a873b6797ab6cc65c3fcba,sao paulo,SP,RouteSphere Sao Paulo Supply Depot
3f9c56764fabca627406093dcb3ef0b4,rio de janeiro,RJ,AeroLink Rio De Janeiro Freight Terminal
efb628aa07c8ca93d7db0d85b91a4f5a,nova iguacu,RJ,UrbanLift Nova Iguacu Logistics Hub
4e922959ae960d389249c378d1c939f5,jacarei,SP,AeroLink Jacarei Distribution Center
47648caee88ccfe951fbb27fbf7b4cbe,diadema,SP,TerraFleet Diadema Transit Hub
ca4b77513ac2040591b0d8fae6958380,sando andre,SP,SkyRoute Sando Andre Logistics Hub
7957cac1a02f45d0a4a7e45626382ec2,curitiba,PR,UrbanLift Curitiba Supply Depot
4cc4fd4fdd406a85bbdc1f824b731bd7,toledo,PR,UrbanLift Toledo Transit Hub
b8630e1121437d41cb08e3c749c2c2e2,duque de caxias,RJ,BlueLane Duque De Caxias Transit Hub
cfe94489ddd337d1e29e12f2a7205d10,sao paulo,SP,TerraFleet Sao Paulo Distribution Center
9cf787a239c1aa29dbd76f153dc13f9a,franca,SP,SkyRoute Franca Logistics Hub
2a50b7ee5aebecc6fd0ff9784a4747d6,brasilia,DF,BlueLane Brasilia Freight Terminal
d297f1055de2956aedfd3b04113dce3e,nova odessa,SP,NovaPort Nova Odessa Distribution Center
2c3d56f92f360fb89d849b84e8f50eae,barueri,SP,SkyRoute Barueri Distribution Center
3442033154be05bac582e173ef54fd12,sao paulo,SP,BlueLane Sao Paulo Logistics Hub
78744a20ee2f80ba64f6804c25def2b8,recife,PE,PrimeAxis Recife Logistics Hub
c990d6cf976a5718aaedc539f383ab88,paulinia,SP,PrimeAxis Paulinia Transit Hub
94e93ce877be27a515118dbfd2c2be41,votuporanga,SP,RouteSphere Votuporanga Supply Depot
b566ab0ef88016e00422755e305103c6,extrema,MG,CargoPulse Extrema Distribution Center
d9cb0052a666de5308b32f32ad5f1b1c,olimpia,SP,RouteSphere Olimpia Supply Depot
a89e143d5211473ae18db9577ee34b64,limeira,SP,AeroLink Limeira Supply Depot
1f2eebc0e970fd3c463e4f5d9652687a,sao paulo,SP,TerraFleet Sao Paulo Freight Terminal
941554c5757b73ba0e50aa7732310afc,sao paulo,SP,AeroLink Sao Paulo Transit Hub
8581055ce74af1daba164fdbd55a40de,guarulhos,SP,RouteSphere Guarulhos Supply Depot
a9ae440659f48b7849df83e82734150b,santo andre,SP,TerraFleet Santo Andre Logistics Hub
c963a25b8671419c6ce9eebe8fd03218,angra dos reis rj,RJ,AeroLink Angra Dos Reis Rj Transit Hub
9485a23c0430ba1d58d359391606fce6,santo andre,SP,UrbanLift Santo Andre Logistics Hub
0951a6e282947e09cd47969f4ed0b47f,taboao da serra,SP,MetroCargo Taboao Da Serra Supply Depot
52f0fe436a347ddad7ed5f9aa4e27eaa,sao paulo,SP,RouteSphere Sao Paulo Distribution Center
9c7fd21e0aa159b20da593371f08ff7c,osasco,SP,AeroLink Osasco Transit Hub
c33847515fa6305ce6feb1e818569f13,brusque,SC,BlueLane Brusque Freight Terminal
8b8cfc8305aa441e4239358c9f6f2485,londrina,PR,AeroLink Londrina Distribution Center
2c00c85d30361cd2ced2969cffbbffa3,belo horizonte,MG,CargoPulse Belo Horizonte Supply Depot
d4e4b5192cba4e0e66eb12a9d347239d,toledo,PR,PrimeAxis Toledo Logistics Hub
ade45994b717ccee333492330fbf037b,umuarama,PR,NovaPort Umuarama Distribution Center
bb5bd94c8f59cc050072d2930c869cac,sao paulo,SP,MetroCargo Sao Paulo Distribution Center
b05b432bf68945d4d9783f9e3ca29ee8,birigui,SP,PrimeAxis Birigui Distribution Center
2a7dc43cecabf23403078e2188437d1d,sao paulo,SP,AeroLink Sao Paulo Freight Terminal
578fa3a9cb6b6dceab39231ad59cdaca,fortaleza,CE,MetroCargo Fortaleza Transit Hub
615c3462099ffa940d37b17dfda19594,rio de janeiro,RJ,UrbanLift Rio De Janeiro Logistics Hub
a3f0b55de503387383c7b1de3ad7f678,curitiba,PR,CargoPulse Curitiba Freight Terminal
6d7f8d9d594e28796b6b3205b00f459c,curitiba,PR,TerraFleet Curitiba Transit Hub
7b7ed56ae755e2880f2b69632e839c1e,goiania,GO,SkyRoute Goiania Freight Terminal
4fae87d32467e18eb46e4a76a0a0b9ce,ronda alta,RS,RouteSphere Ronda Alta Freight Terminal
ea566164622c6b439516ab18062c42cd,sao  paulo,SP,MetroCargo Sao  Paulo Transit Hub
821fb029fc6e495ca4f08a35d51e53a5,sao paulo,SP,NovaPort Sao Paulo Transit Hub
d6ab728cf30867cf3f1a2e216ae2f9b7,sao paulo,SP,PrimeAxis Sao Paulo Supply Depot
1a932caad4f9d804097d7f8e615baed1,sao paulo,SP,BlueLane Sao Paulo Distribution Center
173d56ffbd4c56cb80fc3615487d712b,sao vicente,SP,MetroCargo Sao Vicente Distribution Center
2be17df1c49978426251562096c3cc09,tubarao,SC,NovaPort Tubarao Freight Terminal
f7c31656c19db6275a8acadca289f426,ibitinga,SP,PrimeAxis Ibitinga Distribution Center
6025c79c035c3d772133b8b8238463b2,pinhais/pr,PR,AeroLink Pinhais/Pr Transit Hub
c6381d2d013342748761e906d45aff76,portao,RS,CargoPulse Portao Distribution Center
c500367424994318b9e779ff1ae9a330,paulinia,SP,CargoPulse Paulinia Transit Hub
19e0f40a907ec568c34bfac15de4f4a1,americana,SP,NovaPort Americana Freight Terminal
ecccfa2bb93b34a3bf033cc5d1dcdc69,curitiba,PR,CargoPulse Curitiba Transit Hub
c66dccfb3f109511246da627dd5a2498,registro,SP,UrbanLift Registro Supply Depot
d921b68bf747894be13a97ae52b0f386,formiga,MG,UrbanLift Formiga Supply Depot
929f342384a6607afe143d789ade1316,londrina,PR,RouteSphere Londrina Freight Terminal
e256a62e0ac58c0edfba09966142d561,curitiba,PR,UrbanLift Curitiba Transit Hub
b5b800c4065bebf4d3442311c9857344,sao paulo,SP,AeroLink Sao Paulo Distribution Center
c8417879a15366a17c30af34c798c332,sao paulo,SP,NovaPort Sao Paulo Distribution Center
8dfbc5ff27df12f6cef751d3b9554222,curitiba,PR,SkyRoute Curitiba Freight Terminal
e732329483fd5f27367dd997b47f598a,blumenau,SC,PrimeAxis Blumenau Freight Terminal
989becdce12ebc39863c2bceab6f3ca1,curitiba,PR,MetroCargo Curitiba Distribution Center
9f56a7a649097b166d8ed286ad86a15c,rio de janeiro,RJ,MetroCargo Rio De Janeiro Freight Terminal
c4d51195486dc781531876a7d00453d8,presidente prudente,SP,MetroCargo Presidente Prudente Freight Terminal
98115075dd26cb8835946fc6086f5d30,ao bernardo do campo,SP,MetroCargo Ao Bernardo Do Campo Distribution Center
2305ab43e846518f58dd9d59f3f54e96,sao paulo,SP,PrimeAxis Sao Paulo Transit Hub
2528513dd95219a6013d4d05176e391a,osasco,SP,MetroCargo Osasco Logistics Hub
64c9a1db4e73e19aaafd3286dc448c96,curitiba,PR,BlueLane Curitiba Transit Hub
44ed138eca6214d572ce1d813fb0049b,canoas,RS,SkyRoute Canoas Distribution Center
ce4755084bc097113867e6454f8f5e52,ribeirao preto,SP,PrimeAxis Ribeirao Preto Supply Depot
3e51f9cbe317bc3a88f2c76583811ee4,sao paulo,SP,AeroLink Sao Paulo Distribution Center
204b4e07bddef3c9b317f70189135b22,borda da mata,MG,RouteSphere Borda Da Mata Freight Terminal
921323538c9f1c4e816f2720eac02bea,sao paulo,SP,AeroLink Sao Paulo Supply Depot
1464afc72f696af775557a821c2e253f,nova friburgo,RJ,TerraFleet Nova Friburgo Freight Terminal
77a515caa36327151d1cc6c32a9f00e1,diadema,SP,TerraFleet Diadema Supply Depot
32fdd5d44ecb43dfd6a24b9369eca144,carmo do cajuru,MG,BlueLane Carmo Do Cajuru Supply Depot
4b0fdb526525f9890eb145bf1534640e,ibitinga,SP,BlueLane Ibitinga Supply Depot
1cd9e0cc1839d55516843def5600816d,sao paulo,SP,MetroCargo Sao Paulo Transit Hub
7fc87cc3e89b3d1d5cabdca32f8485aa,guarulhos,SP,NovaPort Guarulhos Freight Terminal
0c7f30ae9b147eca07affbef92832a6a,ponta grossa,PR,AeroLink Ponta Grossa Distribution Center
e09887ca8c7bf8a4621ce481820414ef,sao paulo,SP,RouteSphere Sao Paulo Supply Depot
318f287a62ab7ac10b703ac37435a231,sao paulo,SP,NovaPort Sao Paulo Distribution Center
52bb00821bcdd358a5a5a27e1f6be5a1,osasco,SP,NovaPort Osasco Distribution Center
acb6c2ca5c82411c1fdb88d5fd5eb95e,sao paulo,SP,CargoPulse Sao Paulo Transit Hub
26e2e5033827d2ba53929f43e03d8ffe,sao paulo,SP,TerraFleet Sao Paulo Transit Hub
55dedd83e501d8248880557d9073cbfd,rio de janeiro,RJ,MetroCargo Rio De Janeiro Freight Terminal
5b179e9e8cc7ab6fd113a46ca584da81,sao paulo,SP,NovaPort Sao Paulo Logistics Hub
ffdd9f82b9a447f6f8d4b91554cc7dd3,curitiba,PR,NovaPort Curitiba Freight Terminal
4eeb99008a0f59d2c7759c59f9a346eb,embu das artes,SP,BlueLane Embu Das Artes Distribution Center
f3511c85f59f8dec53d140501ee8e7a8,curitiba,PR,RouteSphere Curitiba Distribution Center
60da8bfa7eebe230b7d66ac4082d79b3,fernando prestes,SP,TerraFleet Fernando Prestes Supply Depot
2c538755f1ca9540af144f266e70df6c,castro pires,MG,SkyRoute Castro Pires Distribution Center
cb41bfbcbda0aea354a834ab222f9a59,sao paulo,SP,BlueLane Sao Paulo Transit Hub
2379bdc3888025689a9deb7b141507d5,mogi mirim,SP,PrimeAxis Mogi Mirim Distribution Center
5ee7fd217d08dfe5d3e2f51f96a12c9a,vargem grande do sul,SP,RouteSphere Vargem Grande Do Sul Transit Hub
a414555ce331b8c8aea4a9cb8395194d,sao paulo,SP,CargoPulse Sao Paulo Supply Depot
92992bec39dde5766f590d3b1f46d465,sao paulo,SP,TerraFleet Sao Paulo Supply Depot
834f8533b2ecb6598dd004ff3de7203a,sao paulo,SP,SkyRoute Sao Paulo Supply Depot
b5f49fe968dff6b112861e6cd8e192ef,curitiba,PR,TerraFleet Curitiba Distribution Center
b26741d31a563d769b4af0465ab20c56,florianopolis,SC,AeroLink Florianopolis Distribution Center
f7315bb81aea4ddca2d39e249a801c98,guarulhos,SP,NovaPort Guarulhos Freight Terminal
8e2b3afb420011ef0c88c9d5f11ea526,campinas,SP,AeroLink Campinas Supply Depot
8fff28c4263ddec387f28d237fb42773,sao paulo,SP,SkyRoute Sao Paulo Distribution Center
0ddefe3c7a032b91f4e25b9c3a08fca1,sao bernardo do campo,SP,MetroCargo Sao Bernardo Do Campo Transit Hub
730937bf88cb151eb2eb849f642fc213,rio claro,SP,TerraFleet Rio Claro Freight Terminal
cc3d14116804f7209f3884f6367f1152,curitiba,PR,SkyRoute Curitiba Supply Depot
5dc203c7b84a0e71e878a179de05fb9a,pompeia,SP,AeroLink Pompeia Freight Terminal
440dd6ab244315c632130ecfb63827b1,votuporanga,SP,NovaPort Votuporanga Logistics Hub
66fd84ee7528c0c0de85d0f44a73d5ab,campina das missoes,RS,AeroLink Campina Das Missoes Freight Terminal
